Tempo(s)	Deformação(mm)	Força(N)
173.92 	17.383 	1024.9 
174.32 	17.423 	1015.5 
174.70 	17.461 	1006.0 
175.10 	17.501 	996.55 
175.50 	17.541 	987.10 
175.90 	17.581 	977.64 
176.32 	17.623 	968.18 
176.75 	17.666 	958.72 
177.20 	17.711 	949.26 
177.67 	17.758 	939.80 
178.17 	17.808 	931.02 
178.67 	17.858 	922.91 
179.17 	17.908 	914.80 
179.67 	17.958 	908.72 
180.17 	18.008 	902.64 
180.67 	18.058 	897.91 
181.17 	18.108 	893.18 
181.67 	18.158 	889.80 
182.17 	18.208 	885.75 
182.67 	18.258 	883.05 
183.17 	18.308 	881.02 
183.67 	18.358 	878.32 
184.17 	18.408 	876.97 
184.67 	18.458 	875.62 
185.17 	18.508 	874.94 
185.67 	18.558 	873.59 
186.17 	18.608 	872.91 
186.67 	18.658 	872.24 
187.17 	18.708 	872.24 
187.67 	18.758 	871.56 
188.17 	18.808 	871.56 
188.67 	18.858 	871.56 
189.17 	18.908 	871.56 
189.67 	18.958 	871.56 
190.17 	19.008 	872.24 
190.67 	19.058 	872.24 
191.17 	19.108 	872.24 
191.67 	19.158 	872.91 
192.17 	19.208 	872.91 
192.67 	19.258 	872.91 
193.17 	19.308 	873.59 
193.67 	19.358 	874.27 
194.17 	19.408 	874.94 
194.67 	19.458 	874.94 
195.17 	19.508 	876.29 
195.67 	19.558 	876.29 
196.17 	19.608 	876.97 
196.67 	19.658 	877.64 
197.17 	19.708 	877.64 
197.67 	19.758 	878.32 
198.17 	19.808 	878.99 
198.67 	19.858 	878.99 
199.17 	19.908 	879.67 
199.67 	19.958 	880.35 
200.17 	20.008 	881.02 
200.67 	20.058 	881.02 
201.17 	20.108 	881.70 
201.67 	20.158 	881.70 
202.17 	20.208 	882.37 
202.67 	20.258 	882.37 
203.17 	20.308 	882.37 
203.67 	20.358 	883.05 
204.17 	20.408 	883.05 
204.67 	20.458 	883.72 
205.17 	20.508 	883.72 
205.67 	20.558 	883.72 
206.17 	20.608 	884.40 
206.67 	20.658 	884.40 
207.17 	20.708 	885.08 
207.67 	20.758 	885.08 
208.17 	20.808 	885.08 
208.67 	20.858 	885.75 
209.17 	20.908 	885.75 
209.67 	20.958 	885.75 
210.17 	21.008 	886.43 
210.67 	21.058 	886.43 
211.17 	21.108 	887.10 
211.67 	21.158 	886.43 
212.17 	21.208 	887.10 
212.67 	21.258 	887.10 
213.17 	21.308 	887.10 
213.67 	21.358 	887.10 
214.17 	21.408 	887.10 
214.67 	21.458 	887.78 
215.17 	21.508 	887.78 
215.67 	21.558 	887.78 
216.17 	21.608 	887.78 
216.67 	21.658 	888.45 
217.17 	21.708 	888.45 
217.67 	21.758 	888.45 
218.17 	21.808 	888.45 
218.67 	21.858 	888.45 
219.17 	21.908 	888.45 
219.67 	21.958 	888.45 
220.17 	22.008 	889.13 
220.67 	22.058 	889.13 
221.17 	22.108 	889.13 
221.67 	22.158 	889.13 
222.17 	22.208 	889.13 
222.67 	22.258 	889.80 
223.17 	22.308 	889.13 
223.67 	22.358 	889.13 
224.17 	22.408 	889.80 
224.67 	22.458 	889.80 
225.17 	22.508 	889.80 
225.67 	22.558 	889.80 
226.17 	22.608 	889.80 
226.67 	22.658 	889.80 
227.17 	22.708 	889.80 
227.67 	22.758 	889.80 
228.17 	22.808 	889.80 
228.67 	22.858 	889.13 
229.17 	22.908 	889.80 
229.67 	22.958 	889.80 
230.17 	23.008 	889.80 
230.67 	23.058 	890.48 
231.17 	23.108 	890.48 
231.67 	23.158 	890.48 
232.17 	23.208 	891.16 
232.67 	23.258 	891.16 
233.17 	23.308 	891.16 
233.67 	23.358 	891.16 
234.17 	23.408 	891.83 
234.67 	23.458 	891.83 
235.17 	23.508 	891.83 
235.67 	23.558 	892.51 
236.17 	23.608 	891.83 
236.67 	23.658 	892.51 
237.17 	23.708 	891.83 
237.67 	23.758 	892.51 
238.17 	23.808 	892.51 
238.67 	23.858 	892.51 
239.17 	23.908 	892.51 
239.67 	23.958 	893.18 
240.17 	24.008 	893.18 
240.67 	24.058 	893.18 
241.17 	24.108 	893.18 
241.67 	24.158 	893.18 
242.17 	24.208 	893.18 
242.67 	24.258 	893.18 
243.17 	24.308 	893.86 
243.67 	24.358 	893.18 
244.17 	24.408 	893.18 
244.67 	24.458 	893.18 
245.17 	24.508 	893.18 
245.67 	24.558 	893.86 
246.17 	24.608 	893.86 
246.67 	24.658 	893.86 
247.17 	24.708 	893.86 
247.67 	24.758 	893.86 
248.17 	24.808 	893.18 
248.67 	24.858 	893.86 
249.17 	24.908 	893.86 
249.67 	24.958 	894.53 
250.17 	25.008 	894.53 
250.67 	25.058 	894.53 
251.17 	25.108 	893.86 
251.67 	25.158 	894.53 
252.17 	25.208 	894.53 
252.67 	25.258 	894.53 
253.17 	25.308 	894.53 
253.67 	25.358 	894.53 
254.17 	25.408 	894.53 
254.67 	25.458 	894.53 
255.17 	25.508 	894.53 
255.67 	25.558 	894.53 
256.17 	25.608 	894.53 
256.67 	25.658 	894.53 
257.17 	25.708 	894.53 
257.67 	25.758 	894.53 
258.17 	25.808 	893.86 
258.67 	25.858 	893.86 
259.17 	25.908 	893.86 
259.67 	25.958 	893.86 
260.17 	26.008 	893.86 
260.67 	26.058 	893.86 
261.17 	26.108 	893.18 
261.67 	26.158 	893.18 
262.17 	26.208 	893.18 
262.67 	26.258 	893.18 
263.17 	26.308 	893.18 
263.67 	26.358 	893.18 
264.17 	26.408 	893.18 
264.67 	26.458 	893.18 
265.17 	26.508 	892.51 
265.67 	26.558 	893.18 
266.17 	26.608 	893.18 
266.67 	26.658 	892.51 
267.17 	26.708 	892.51 
267.67 	26.758 	892.51 
268.17 	26.808 	892.51 
268.67 	26.858 	892.51 
269.17 	26.908 	892.51 
269.67 	26.958 	893.18 
270.17 	27.008 	893.18 
270.67 	27.058 	893.18 
271.17 	27.108 	893.18 
271.67 	27.158 	892.51 
272.17 	27.208 	892.51 
272.67 	27.258 	892.51 
273.17 	27.308 	892.51 
273.67 	27.358 	893.18 
274.17 	27.408 	893.18 
274.67 	27.458 	893.18 
275.17 	27.508 	893.18 
275.67 	27.558 	893.18 
276.17 	27.608 	893.18 
276.67 	27.658 	893.86 
277.17 	27.708 	893.86 
277.67 	27.758 	893.86 
278.17 	27.808 	893.86 
278.67 	27.858 	894.53 
279.17 	27.908 	895.21 
279.67 	27.958 	894.53 
280.17 	28.008 	895.21 
280.67 	28.058 	895.21 
281.17 	28.108 	895.21 
281.67 	28.158 	895.89 
282.17 	28.208 	895.89 
282.67 	28.258 	895.89 
283.17 	28.308 	896.56 
283.67 	28.358 	897.24 
284.17 	28.408 	897.24 
284.67 	28.458 	897.24 
285.17 	28.508 	897.24 
285.67 	28.558 	897.91 
286.17 	28.608 	897.91 
286.67 	28.658 	897.91 
287.17 	28.708 	898.59 
287.67 	28.758 	898.59 
288.17 	28.808 	898.59 
288.67 	28.858 	898.59 
289.17 	28.908 	899.26 
289.67 	28.958 	899.26 
290.17 	29.008 	899.26 
290.67 	29.058 	899.26 
291.17 	29.108 	899.94 
291.67 	29.158 	899.26 
292.17 	29.208 	899.94 
292.67 	29.258 	899.94 
293.17 	29.308 	899.94 
293.67 	29.358 	899.94 
294.17 	29.408 	900.61 
294.67 	29.458 	900.61 
295.17 	29.508 	901.29 
295.67 	29.558 	901.29 
296.17 	29.608 	901.29 
296.67 	29.658 	901.29 
297.17 	29.708 	901.97 
297.67 	29.758 	901.29 
298.17 	29.808 	901.29 
298.67 	29.858 	901.97 
299.17 	29.908 	901.97 
299.67 	29.958 	901.97 
300.17 	30.008 	901.97 
300.67 	30.058 	902.64 
301.17 	30.108 	901.97 
301.67 	30.158 	902.64 
302.17 	30.208 	902.64 
302.67 	30.258 	902.64 
303.17 	30.308 	901.97 
303.67 	30.358 	901.97 
304.17 	30.408 	902.64 
304.67 	30.458 	902.64 
305.17 	30.508 	902.64 
305.67 	30.558 	902.64 
306.17 	30.608 	902.64 
306.67 	30.658 	902.64 
307.17 	30.708 	903.32 
307.67 	30.758 	903.32 
308.17 	30.808 	903.32 
308.67 	30.858 	902.64 
309.17 	30.908 	903.32 
309.67 	30.958 	903.32 
310.17 	31.008 	903.32 
310.67 	31.058 	903.32 
311.17 	31.108 	903.32 
311.67 	31.158 	903.32 
312.17 	31.208 	903.32 
312.67 	31.258 	903.32 
313.17 	31.308 	903.32 
313.67 	31.358 	903.32 
314.17 	31.408 	903.32 
314.67 	31.458 	903.32 
315.17 	31.508 	903.32 
315.67 	31.558 	903.99 
316.17 	31.608 	903.99 
316.67 	31.658 	903.32 
317.17 	31.708 	903.32 
317.67 	31.758 	903.32 
318.17 	31.808 	903.32 
318.67 	31.858 	903.32 
319.17 	31.908 	903.32 
319.67 	31.958 	903.32 
320.17 	32.008 	903.99 
320.67 	32.058 	903.99 
321.17 	32.108 	903.99 
321.67 	32.158 	903.99 
322.17 	32.208 	903.99 
322.67 	32.258 	903.99 
323.17 	32.308 	903.99 
323.67 	32.358 	903.99 
324.17 	32.408 	903.99 
324.67 	32.458 	903.99 
325.17 	32.508 	903.99 
325.67 	32.558 	904.67 
326.17 	32.608 	904.67 
326.67 	32.658 	903.99 
327.17 	32.708 	904.67 
327.67 	32.758 	904.67 
328.17 	32.808 	903.99 
328.67 	32.858 	904.67 
329.17 	32.908 	904.67 
329.67 	32.958 	904.67 
330.17 	33.008 	904.67 
330.67 	33.058 	904.67 
331.17 	33.108 	904.67 
331.67 	33.158 	904.67 
332.17 	33.208 	904.67 
332.67 	33.258 	904.67 
333.17 	33.308 	904.67 
333.67 	33.358 	904.67 
334.17 	33.408 	905.34 
334.67 	33.458 	905.34 
335.17 	33.508 	905.34 
335.67 	33.558 	905.34 
336.17 	33.608 	904.67 
336.67 	33.658 	904.67 
337.17 	33.708 	905.34 
337.67 	33.758 	904.67 
338.17 	33.808 	904.67 
338.67 	33.858 	904.67 
339.17 	33.908 	904.67 
339.67 	33.958 	904.67 
340.17 	34.008 	904.67 
340.67 	34.058 	905.34 
341.17 	34.108 	905.34 
341.67 	34.158 	905.34 
342.17 	34.208 	904.67 
342.67 	34.258 	904.67 
343.17 	34.308 	904.67 
343.67 	34.358 	904.67 
344.17 	34.408 	904.67 
344.67 	34.458 	904.67 
345.17 	34.508 	904.67 
345.67 	34.558 	904.67 
346.17 	34.608 	904.67 
346.67 	34.658 	904.67 
347.17 	34.708 	904.67 
347.67 	34.758 	904.67 
348.17 	34.808 	905.34 
348.67 	34.858 	905.34 
349.17 	34.908 	905.34 
349.67 	34.958 	905.34 
350.17 	35.008 	905.34 
350.67 	35.058 	905.34 
351.17 	35.108 	905.34 
351.67 	35.158 	905.34 
352.17 	35.208 	905.34 
352.67 	35.258 	905.34 
353.17 	35.308 	905.34 
353.67 	35.358 	905.34 
354.17 	35.408 	905.34 
354.67 	35.458 	905.34 
355.17 	35.508 	906.02 
355.67 	35.558 	906.02 
356.17 	35.608 	906.02 
356.67 	35.658 	906.02 
357.17 	35.708 	906.02 
357.67 	35.758 	906.02 
358.17 	35.808 	906.02 
358.67 	35.858 	906.70 
359.17 	35.908 	906.02 
359.67 	35.958 	906.02 
360.17 	36.008 	906.70 
360.67 	36.058 	906.70 
361.17 	36.108 	906.70 
361.67 	36.158 	906.70 
362.17 	36.208 	906.70 
362.67 	36.258 	906.70 
363.17 	36.308 	906.70 
363.67 	36.358 	906.70 
364.17 	36.408 	906.70 
364.67 	36.458 	906.70 
365.17 	36.508 	906.70 
365.67 	36.558 	907.37 
366.17 	36.608 	907.37 
366.67 	36.658 	907.37 
367.17 	36.708 	907.37 
367.67 	36.758 	907.37 
368.17 	36.808 	907.37 
368.67 	36.858 	907.37 
369.17 	36.908 	907.37 
369.67 	36.958 	907.37 
370.17 	37.008 	908.05 
370.67 	37.058 	908.05 
371.17 	37.108 	908.05 
371.67 	37.158 	908.05 
372.17 	37.208 	908.05 
372.67 	37.258 	908.05 
373.17 	37.308 	908.05 
373.67 	37.358 	908.05 
374.17 	37.408 	908.05 
374.67 	37.458 	908.05 
375.17 	37.508 	908.05 
375.67 	37.558 	908.05 
376.17 	37.608 	908.72 
376.67 	37.658 	908.72 
377.17 	37.708 	908.05 
377.67 	37.758 	908.05 
378.17 	37.808 	908.72 
378.67 	37.858 	908.72 
379.17 	37.908 	908.72 
379.67 	37.958 	909.40 
380.17 	38.008 	909.40 
380.67 	38.058 	909.40 
381.17 	38.108 	909.40 
381.67 	38.158 	909.40 
382.17 	38.208 	909.40 
382.67 	38.258 	909.40 
383.17 	38.308 	909.40 
383.67 	38.358 	909.40 
384.17 	38.408 	909.40 
384.67 	38.458 	909.40 
385.17 	38.508 	909.40 
385.67 	38.558 	909.40 
386.17 	38.608 	910.07 
386.67 	38.658 	909.40 
387.17 	38.708 	909.40 
387.67 	38.758 	909.40 
388.17 	38.808 	909.40 
388.67 	38.858 	909.40 
389.17 	38.908 	910.07 
389.67 	38.958 	909.40 
390.17 	39.008 	910.07 
390.67 	39.058 	910.07 
391.17 	39.108 	910.07 
391.67 	39.158 	910.07 
392.17 	39.208 	910.07 
392.67 	39.258 	910.07 
393.17 	39.308 	910.75 
393.67 	39.358 	910.75 
394.17 	39.408 	910.75 
394.67 	39.458 	910.07 
395.17 	39.508 	910.75 
395.67 	39.558 	910.75 
396.17 	39.608 	910.75 
396.67 	39.658 	910.75 
397.17 	39.708 	910.75 
397.67 	39.758 	910.75 
398.17 	39.808 	910.75 
398.67 	39.858 	910.75 
399.17 	39.908 	911.42 
399.67 	39.958 	911.42 
400.17 	40.008 	911.42 
400.67 	40.058 	910.75 
401.17 	40.108 	910.75 
401.67 	40.158 	910.75 
402.17 	40.208 	911.42 
402.67 	40.258 	910.75 
403.17 	40.308 	911.42 
403.67 	40.358 	910.75 
404.17 	40.408 	911.42 
404.67 	40.458 	911.42 
405.17 	40.508 	911.42 
405.67 	40.558 	912.10 
406.17 	40.608 	912.10 
406.67 	40.658 	912.10 
407.17 	40.708 	912.10 
407.67 	40.758 	912.10 
408.17 	40.808 	912.10 
408.67 	40.858 	912.10 
409.17 	40.908 	912.10 
409.67 	40.958 	912.10 
410.17 	41.008 	912.10 
410.67 	41.058 	912.78 
411.17 	41.108 	912.78 
411.67 	41.158 	912.78 
412.17 	41.208 	912.78 
412.67 	41.258 	912.78 
413.17 	41.308 	912.78 
413.67 	41.358 	912.78 
414.17 	41.408 	912.78 
414.67 	41.458 	913.45 
415.17 	41.508 	913.45 
415.67 	41.558 	913.45 
416.17 	41.608 	913.45 
416.67 	41.658 	913.45 
417.17 	41.708 	913.45 
417.67 	41.758 	912.78 
418.17 	41.808 	913.45 
418.67 	41.858 	913.45 
419.17 	41.908 	913.45 
419.67 	41.958 	913.45 
420.17 	42.008 	913.45 
420.67 	42.058 	913.45 
421.17 	42.108 	913.45 
421.67 	42.158 	913.45 
422.17 	42.208 	913.45 
422.67 	42.258 	913.45 
423.17 	42.308 	913.45 
423.67 	42.358 	913.45 
424.17 	42.408 	913.45 
424.67 	42.458 	913.45 
425.17 	42.508 	913.45 
425.67 	42.558 	913.45 
426.17 	42.608 	913.45 
426.67 	42.658 	913.45 
427.17 	42.708 	913.45 
427.67 	42.758 	913.45 
428.17 	42.808 	913.45 
428.67 	42.858 	913.45 
429.17 	42.908 	913.45 
429.67 	42.958 	913.45 
430.17 	43.008 	913.45 
430.67 	43.058 	913.45 
431.17 	43.108 	913.45 
431.67 	43.158 	913.45 
432.17 	43.208 	913.45 
432.67 	43.258 	913.45 
433.17 	43.308 	913.45 
433.67 	43.358 	913.45 
434.17 	43.408 	913.45 
434.67 	43.458 	913.45 
435.17 	43.508 	913.45 
435.67 	43.558 	914.13 
436.17 	43.608 	914.13 
436.67 	43.658 	913.45 
437.17 	43.708 	913.45 
437.67 	43.758 	913.45 
438.17 	43.808 	913.45 
438.67 	43.858 	913.45 
439.17 	43.908 	914.13 
439.67 	43.958 	914.13 
440.17 	44.008 	913.45 
440.67 	44.058 	914.13 
441.17 	44.108 	913.45 
441.67 	44.158 	913.45 
442.17 	44.208 	913.45 
442.67 	44.258 	914.13 
443.17 	44.308 	913.45 
443.67 	44.358 	913.45 
444.17 	44.408 	913.45 
444.67 	44.458 	914.13 
445.17 	44.508 	914.13 
445.67 	44.558 	914.13 
446.17 	44.608 	914.13 
446.67 	44.658 	914.13 
447.17 	44.708 	914.13 
447.67 	44.758 	914.80 
448.17 	44.808 	914.80 
448.67 	44.858 	914.80 
449.17 	44.908 	914.80 
449.67 	44.958 	914.80 
450.17 	45.008 	914.80 
450.67 	45.058 	915.48 
451.17 	45.108 	915.48 
451.67 	45.158 	915.48 
452.17 	45.208 	915.48 
452.67 	45.258 	915.48 
453.17 	45.308 	915.48 
453.67 	45.358 	915.48 
454.17 	45.408 	915.48 
454.67 	45.458 	916.15 
455.17 	45.508 	915.48 
455.67 	45.558 	915.48 
456.17 	45.608 	916.15 
456.67 	45.658 	916.15 
457.17 	45.708 	916.15 
457.67 	45.758 	916.15 
458.17 	45.808 	915.48 
458.67 	45.858 	916.15 
459.17 	45.908 	916.15 
459.67 	45.958 	916.15 
460.17 	46.008 	916.15 
460.67 	46.058 	916.15 
461.17 	46.108 	916.15 
461.67 	46.158 	916.15 
462.17 	46.208 	916.15 
462.67 	46.258 	916.15 
463.17 	46.308 	916.15 
463.67 	46.358 	916.15 
464.17 	46.408 	916.83 
464.67 	46.458 	916.83 
465.17 	46.508 	916.83 
465.67 	46.558 	916.83 
466.17 	46.608 	916.83 
466.67 	46.658 	916.83 
467.17 	46.708 	916.83 
467.67 	46.758 	916.83 
468.17 	46.808 	916.83 
468.67 	46.858 	916.83 
469.17 	46.908 	916.83 
469.67 	46.958 	916.83 
470.17 	47.008 	916.83 
470.67 	47.058 	916.83 
471.17 	47.108 	916.83 
471.67 	47.158 	916.83 
472.17 	47.208 	916.83 
472.67 	47.258 	916.83 
473.17 	47.308 	916.15 
473.67 	47.358 	916.15 
474.17 	47.408 	916.15 
474.67 	47.458 	916.15 
475.17 	47.508 	916.83 
475.67 	47.558 	916.15 
476.17 	47.608 	916.83 
476.67 	47.658 	916.15 
477.17 	47.708 	916.15 
477.67 	47.758 	916.15 
478.17 	47.808 	916.15 
478.67 	47.858 	916.15 
479.17 	47.908 	916.15 
479.67 	47.958 	916.15 
480.17 	48.008 	916.15 
480.67 	48.058 	916.15 
481.17 	48.108 	916.15 
481.67 	48.158 	916.15 
482.17 	48.208 	916.15 
482.67 	48.258 	916.15 
483.17 	48.308 	916.15 
483.67 	48.358 	916.15 
484.17 	48.408 	916.83 
484.67 	48.458 	916.15 
485.17 	48.508 	916.83 
485.67 	48.558 	916.83 
486.17 	48.608 	917.51 
486.67 	48.658 	917.51 
487.17 	48.708 	917.51 
487.67 	48.758 	917.51 
488.17 	48.808 	917.51 
488.67 	48.858 	917.51 
489.17 	48.908 	917.51 
489.67 	48.958 	918.18 
490.17 	49.008 	918.18 
490.67 	49.058 	918.18 
491.17 	49.108 	918.18 
491.67 	49.158 	918.86 
492.17 	49.208 	918.18 
492.67 	49.258 	918.86 
493.17 	49.308 	918.86 
493.67 	49.358 	918.18 
494.17 	49.408 	918.86 
494.67 	49.458 	918.86 
495.17 	49.508 	918.86 
495.67 	49.558 	918.86 
496.17 	49.608 	918.86 
496.67 	49.658 	919.53 
497.17 	49.708 	919.53 
497.67 	49.758 	919.53 
498.17 	49.808 	919.53 
498.67 	49.858 	919.53 
499.17 	49.908 	919.53 
499.67 	49.958 	919.53 
500.17 	50.008 	919.53 
500.67 	50.058 	919.53 
501.17 	50.108 	919.53 
501.67 	50.158 	919.53 
502.17 	50.208 	919.53 
502.67 	50.258 	919.53 
503.17 	50.308 	919.53 
503.67 	50.358 	918.86 
504.17 	50.408 	918.86 
504.67 	50.458 	918.86 
505.17 	50.508 	919.53 
505.67 	50.558 	919.53 
506.17 	50.608 	918.86 
506.67 	50.658 	918.86 
507.17 	50.708 	919.53 
507.67 	50.758 	919.53 
508.17 	50.808 	919.53 
508.67 	50.858 	918.86 
509.17 	50.908 	919.53 
509.67 	50.958 	918.86 
510.17 	51.008 	918.86 
510.67 	51.058 	919.53 
511.17 	51.108 	919.53 
511.67 	51.158 	919.53 
512.17 	51.208 	919.53 
512.67 	51.258 	918.86 
513.17 	51.308 	919.53 
513.67 	51.358 	919.53 
514.17 	51.408 	918.86 
514.67 	51.458 	919.53 
515.17 	51.508 	919.53 
515.67 	51.558 	919.53 
516.17 	51.608 	919.53 
516.67 	51.658 	919.53 
517.17 	51.708 	919.53 
517.67 	51.758 	919.53 
518.17 	51.808 	918.86 
518.67 	51.858 	918.86 
519.17 	51.908 	918.86 
519.67 	51.958 	918.86 
520.17 	52.008 	918.86 
520.67 	52.058 	918.86 
521.17 	52.108 	918.86 
521.67 	52.158 	919.53 
522.17 	52.208 	918.86 
522.67 	52.258 	918.86 
523.17 	52.308 	918.86 
523.67 	52.358 	918.86 
524.17 	52.408 	918.86 
524.67 	52.458 	918.86 
525.17 	52.508 	918.86 
525.67 	52.558 	919.53 
526.17 	52.608 	918.86 
526.67 	52.658 	919.53 
527.17 	52.708 	918.86 
527.67 	52.758 	919.53 
528.17 	52.808 	919.53 
528.67 	52.858 	919.53 
529.17 	52.908 	919.53 
529.67 	52.958 	919.53 
530.17 	53.008 	918.86 
530.67 	53.058 	919.53 
531.17 	53.108 	919.53 
531.67 	53.158 	919.53 
532.17 	53.208 	919.53 
532.67 	53.258 	919.53 
533.17 	53.308 	920.21 
533.67 	53.358 	919.53 
534.17 	53.408 	919.53 
534.67 	53.458 	919.53 
535.17 	53.508 	919.53 
535.67 	53.558 	919.53 
536.17 	53.608 	920.21 
536.67 	53.658 	920.21 
537.17 	53.708 	920.21 
537.67 	53.758 	920.21 
538.17 	53.808 	920.21 
538.67 	53.858 	920.21 
539.17 	53.908 	919.53 
539.67 	53.958 	919.53 
540.17 	54.008 	920.21 
540.67 	54.058 	920.21 
541.17 	54.108 	920.21 
541.67 	54.158 	920.21 
542.17 	54.208 	920.21 
542.67 	54.258 	920.21 
543.17 	54.308 	920.21 
543.67 	54.358 	920.21 
544.17 	54.408 	920.21 
544.67 	54.458 	920.21 
545.17 	54.508 	920.21 
545.67 	54.558 	920.21 
546.17 	54.608 	920.21 
546.67 	54.658 	920.21 
547.17 	54.708 	920.21 
547.67 	54.758 	920.21 
548.17 	54.808 	920.21 
548.67 	54.858 	920.21 
549.17 	54.908 	920.88 
549.67 	54.958 	920.21 
550.17 	55.008 	920.21 
550.67 	55.058 	920.88 
551.17 	55.108 	920.88 
551.67 	55.158 	920.88 
552.17 	55.208 	920.88 
552.67 	55.258 	920.88 
553.17 	55.308 	920.88 
553.67 	55.358 	920.88 
554.17 	55.408 	920.88 
554.67 	55.458 	920.88 
555.17 	55.508 	920.88 
555.67 	55.558 	921.56 
556.17 	55.608 	921.56 
556.67 	55.658 	921.56 
557.17 	55.708 	921.56 
557.67 	55.758 	921.56 
558.17 	55.808 	921.56 
558.67 	55.858 	922.23 
559.17 	55.908 	922.23 
559.67 	55.958 	922.23 
560.17 	56.008 	922.23 
560.67 	56.058 	922.91 
561.17 	56.108 	922.91 
561.67 	56.158 	922.23 
562.17 	56.208 	922.23 
562.67 	56.258 	922.91 
563.17 	56.308 	922.91 
563.67 	56.358 	922.91 
564.17 	56.408 	922.91 
564.67 	56.458 	922.91 
565.17 	56.508 	922.91 
565.67 	56.558 	923.59 
566.17 	56.608 	923.59 
566.67 	56.658 	923.59 
567.17 	56.708 	923.59 
567.67 	56.758 	923.59 
568.17 	56.808 	923.59 
568.67 	56.858 	923.59 
569.17 	56.908 	923.59 
569.67 	56.958 	923.59 
570.17 	57.008 	924.26 
570.67 	57.058 	924.26 
571.17 	57.108 	924.26 
571.67 	57.158 	924.26 
572.17 	57.208 	924.26 
572.67 	57.258 	924.26 
573.17 	57.308 	924.26 
573.67 	57.358 	924.26 
574.17 	57.408 	924.26 
574.67 	57.458 	924.26 
575.17 	57.508 	924.94 
575.67 	57.558 	924.94 
576.17 	57.608 	924.94 
576.67 	57.658 	924.94 
577.17 	57.708 	924.94 
577.67 	57.758 	924.94 
578.17 	57.808 	924.94 
578.67 	57.858 	924.94 
579.17 	57.908 	924.94 
579.67 	57.958 	925.61 
580.17 	58.008 	924.94 
580.67 	58.058 	925.61 
581.17 	58.108 	924.94 
581.67 	58.158 	925.61 
582.17 	58.208 	924.94 
582.67 	58.258 	925.61 
583.17 	58.308 	925.61 
583.67 	58.358 	925.61 
584.17 	58.408 	925.61 
584.67 	58.458 	925.61 
585.17 	58.508 	925.61 
585.67 	58.558 	925.61 
586.17 	58.608 	925.61 
586.67 	58.658 	925.61 
587.17 	58.708 	925.61 
587.67 	58.758 	925.61 
588.17 	58.808 	925.61 
588.67 	58.858 	925.61 
589.17 	58.908 	925.61 
589.67 	58.958 	925.61 
590.17 	59.008 	925.61 
590.67 	59.058 	925.61 
591.17 	59.108 	925.61 
591.67 	59.158 	925.61 
592.17 	59.208 	925.61 
592.67 	59.258 	925.61 
593.17 	59.308 	925.61 
593.67 	59.358 	924.94 
594.17 	59.408 	924.94 
594.67 	59.458 	924.94 
595.17 	59.508 	925.61 
595.67 	59.558 	925.61 
596.17 	59.608 	925.61 
596.67 	59.658 	925.61 
597.17 	59.708 	925.61 
597.67 	59.758 	925.61 
598.17 	59.808 	925.61 
598.67 	59.858 	925.61 
599.17 	59.908 	924.94 
599.67 	59.958 	925.61 
600.17 	60.008 	925.61 
600.67 	60.058 	925.61 
601.17 	60.108 	925.61 
601.67 	60.158 	925.61 
602.17 	60.208 	925.61 
602.67 	60.258 	925.61 
603.17 	60.308 	925.61 
603.67 	60.358 	925.61 
604.17 	60.408 	925.61 
604.67 	60.458 	925.61 
605.17 	60.508 	925.61 
605.67 	60.558 	926.29 
606.17 	60.608 	925.61 
606.67 	60.658 	925.61 
607.17 	60.708 	926.29 
607.67 	60.758 	925.61 
608.17 	60.808 	925.61 
608.67 	60.858 	926.29 
609.17 	60.908 	926.29 
609.67 	60.958 	926.29 
610.17 	61.008 	926.29 
610.67 	61.058 	926.29 
611.17 	61.108 	926.29 
611.67 	61.158 	926.96 
612.17 	61.208 	926.29 
612.67 	61.258 	926.29 
613.17 	61.308 	926.29 
613.67 	61.358 	926.96 
614.17 	61.408 	926.29 
614.67 	61.458 	926.29 
615.17 	61.508 	926.96 
615.67 	61.558 	926.96 
616.17 	61.608 	926.96 
616.67 	61.658 	926.96 
617.17 	61.708 	926.96 
617.67 	61.758 	926.96 
618.17 	61.808 	926.96 
618.67 	61.858 	926.96 
619.17 	61.908 	926.96 
619.67 	61.958 	926.96 
620.17 	62.008 	926.96 
620.67 	62.058 	926.96 
621.17 	62.108 	927.64 
621.67 	62.158 	926.96 
622.17 	62.208 	926.96 
622.67 	62.258 	926.96 
623.17 	62.308 	926.96 
623.67 	62.358 	926.96 
624.17 	62.408 	926.96 
624.67 	62.458 	926.96 
625.17 	62.508 	926.96 
625.67 	62.558 	926.96 
626.17 	62.608 	926.96 
626.67 	62.658 	926.96 
627.17 	62.708 	926.96 
627.67 	62.758 	926.96 
628.17 	62.808 	926.96 
628.67 	62.858 	926.96 
629.17 	62.908 	927.64 
629.67 	62.958 	926.96 
630.17 	63.008 	926.96 
630.67 	63.058 	927.64 
631.17 	63.108 	926.96 
631.67 	63.158 	926.96 
632.17 	63.208 	926.96 
632.67 	63.258 	926.96 
633.17 	63.308 	926.96 
633.67 	63.358 	926.96 
634.17 	63.408 	927.64 
634.67 	63.458 	926.96 
635.17 	63.508 	926.96 
635.67 	63.558 	926.96 
636.17 	63.608 	927.64 
636.67 	63.658 	927.64 
637.17 	63.708 	927.64 
637.67 	63.758 	927.64 
638.17 	63.808 	926.96 
