Tempo(s)	Deformação(mm)	Força(N)
1131.5 	113.14 	516.86 
1132.0 	113.19 	516.86 
1132.5 	113.24 	516.86 
1133.0 	113.29 	516.86 
1133.5 	113.34 	516.86 
1134.0 	113.39 	516.86 
1134.5 	113.44 	516.86 
1135.0 	113.49 	516.86 
1135.5 	113.54 	516.86 
1136.0 	113.59 	516.86 
1136.5 	113.64 	516.86 
1137.0 	113.69 	516.86 
1137.5 	113.74 	516.86 
1138.0 	113.79 	516.86 
1138.5 	113.84 	516.86 
1139.0 	113.89 	516.86 
1139.5 	113.94 	517.53 
1140.0 	113.99 	517.53 
1140.5 	114.04 	516.86 
1141.0 	114.09 	517.53 
1141.5 	114.14 	517.53 
1142.0 	114.19 	517.53 
1142.5 	114.24 	517.53 
1143.0 	114.29 	517.53 
1143.5 	114.34 	517.53 
1144.0 	114.39 	517.53 
1144.5 	114.44 	517.53 
1145.0 	114.49 	517.53 
1145.5 	114.54 	517.53 
1146.0 	114.59 	517.53 
1146.5 	114.64 	517.53 
1147.0 	114.69 	517.53 
1147.5 	114.74 	517.53 
1148.0 	114.79 	517.53 
1148.5 	114.84 	517.53 
1149.0 	114.89 	517.53 
1149.5 	114.94 	517.53 
1150.0 	114.99 	516.86 
1150.5 	115.04 	518.21 
1151.0 	115.09 	517.53 
1151.5 	115.14 	517.53 
1152.0 	115.19 	517.53 
1152.5 	115.24 	517.53 
1153.0 	115.29 	518.21 
1153.5 	115.34 	517.53 
1154.0 	115.39 	518.21 
1154.5 	115.44 	517.53 
1155.0 	115.49 	518.21 
1155.5 	115.54 	517.53 
1156.0 	115.59 	517.53 
1156.5 	115.64 	518.21 
1157.0 	115.69 	518.21 
1157.5 	115.74 	518.21 
1158.0 	115.79 	518.21 
1158.5 	115.84 	518.21 
1159.0 	115.89 	518.21 
1159.5 	115.94 	518.21 
1160.0 	115.99 	518.21 
1160.5 	116.04 	518.21 
1161.0 	116.09 	518.21 
1161.5 	116.14 	518.21 
1162.0 	116.19 	518.21 
1162.5 	116.24 	518.21 
1163.0 	116.29 	518.21 
1163.5 	116.34 	518.21 
1164.0 	116.39 	518.21 
1164.5 	116.44 	518.21 
1165.0 	116.49 	518.21 
1165.5 	116.54 	518.21 
1166.0 	116.59 	518.21 
1166.5 	116.64 	518.21 
1167.0 	116.69 	518.21 
1167.5 	116.74 	518.21 
1168.0 	116.79 	518.21 
1168.5 	116.84 	518.21 
1169.0 	116.89 	518.21 
1169.5 	116.94 	518.21 
1170.0 	116.99 	518.21 
1170.5 	117.04 	518.21 
1171.0 	117.09 	518.21 
1171.5 	117.14 	518.21 
1172.0 	117.19 	518.21 
1172.5 	117.24 	518.21 
1173.0 	117.29 	518.21 
1173.5 	117.34 	518.21 
1174.0 	117.39 	518.88 
1174.5 	117.44 	518.88 
1175.0 	117.49 	518.88 
1175.5 	117.54 	518.88 
1176.0 	117.59 	518.88 
1176.5 	117.64 	518.88 
1177.0 	117.69 	518.88 
1177.5 	117.74 	518.88 
1178.0 	117.79 	518.88 
1178.5 	117.84 	518.88 
1179.0 	117.89 	518.88 
1179.5 	117.94 	518.88 
1180.0 	117.99 	518.88 
1180.5 	118.04 	519.56 
1181.0 	118.09 	518.88 
1181.5 	118.14 	519.56 
1182.0 	118.19 	518.88 
1182.5 	118.24 	519.56 
1183.0 	118.29 	518.88 
1183.5 	118.34 	519.56 
1184.0 	118.39 	519.56 
1184.5 	118.44 	519.56 
1185.0 	118.49 	519.56 
1185.5 	118.54 	519.56 
1186.0 	118.59 	519.56 
1186.5 	118.64 	519.56 
1187.0 	118.69 	519.56 
1187.5 	118.74 	519.56 
1188.0 	118.79 	520.23 
1188.5 	118.84 	520.23 
1189.0 	118.89 	519.56 
1189.5 	118.94 	520.23 
1190.0 	118.99 	520.23 
1190.5 	119.04 	520.91 
1191.0 	119.09 	520.23 
1191.5 	119.14 	520.23 
1192.0 	119.19 	520.91 
1192.5 	119.24 	520.23 
1193.0 	119.29 	520.91 
1193.5 	119.34 	520.23 
1194.0 	119.39 	520.91 
1194.5 	119.44 	520.91 
1195.0 	119.49 	520.91 
1195.5 	119.54 	520.23 
1196.0 	119.59 	520.91 
1196.5 	119.64 	520.91 
1197.0 	119.69 	520.91 
1197.5 	119.74 	520.91 
1198.0 	119.79 	520.91 
1198.5 	119.84 	520.91 
1199.0 	119.89 	520.91 
1199.5 	119.94 	520.91 
1200.0 	119.99 	521.59 
1200.5 	120.04 	521.59 
1201.0 	120.09 	520.91 
1201.5 	120.14 	520.91 
1202.0 	120.19 	521.59 
1202.5 	120.24 	521.59 
1203.0 	120.29 	520.91 
1203.5 	120.34 	521.59 
1204.0 	120.39 	520.91 
1204.5 	120.44 	521.59 
1205.0 	120.49 	521.59 
1205.5 	120.54 	521.59 
1206.0 	120.59 	521.59 
1206.5 	120.64 	521.59 
1207.0 	120.69 	521.59 
1207.5 	120.74 	521.59 
1208.0 	120.79 	521.59 
1208.5 	120.84 	521.59 
1209.0 	120.89 	522.26 
1209.5 	120.94 	522.26 
1210.0 	120.99 	522.26 
1210.5 	121.04 	522.26 
1211.0 	121.09 	522.26 
1211.5 	121.14 	521.59 
1212.0 	121.19 	522.26 
1212.5 	121.24 	522.26 
1213.0 	121.29 	522.26 
1213.5 	121.34 	522.26 
1214.0 	121.39 	522.94 
1214.5 	121.44 	522.94 
1215.0 	121.49 	522.94 
1215.5 	121.54 	522.94 
1216.0 	121.59 	522.94 
1216.5 	121.64 	522.94 
1217.0 	121.69 	522.94 
1217.5 	121.74 	522.94 
1218.0 	121.79 	522.94 
1218.5 	121.84 	522.94 
1219.0 	121.89 	522.94 
1219.5 	121.94 	522.94 
1220.0 	121.99 	523.61 
1220.5 	122.04 	523.61 
1221.0 	122.09 	523.61 
1221.5 	122.14 	523.61 
1222.0 	122.19 	523.61 
1222.5 	122.24 	523.61 
1223.0 	122.29 	523.61 
1223.5 	122.34 	523.61 
1224.0 	122.39 	523.61 
1224.5 	122.44 	524.29 
1225.0 	122.49 	523.61 
1225.5 	122.54 	524.29 
1226.0 	122.59 	523.61 
1226.5 	122.64 	524.29 
1227.0 	122.69 	524.29 
1227.5 	122.74 	524.29 
1228.0 	122.79 	524.96 
1228.5 	122.84 	524.29 
1229.0 	122.89 	524.29 
1229.5 	122.94 	524.96 
1230.0 	122.99 	524.29 
1230.5 	123.04 	524.29 
1231.0 	123.09 	524.29 
1231.5 	123.14 	524.29 
1232.0 	123.19 	524.96 
1232.5 	123.24 	524.96 
1233.0 	123.29 	524.96 
1233.5 	123.34 	524.96 
1234.0 	123.39 	524.96 
1234.5 	123.44 	524.96 
1235.0 	123.49 	524.96 
1235.5 	123.54 	524.96 
1236.0 	123.59 	525.64 
1236.5 	123.64 	525.64 
1237.0 	123.69 	525.64 
1237.5 	123.74 	525.64 
1238.0 	123.79 	525.64 
1238.5 	123.84 	525.64 
1239.0 	123.89 	525.64 
1239.5 	123.94 	526.32 
1240.0 	123.99 	525.64 
1240.5 	124.04 	525.64 
1241.0 	124.09 	526.32 
1241.5 	124.14 	525.64 
1242.0 	124.19 	526.32 
1242.5 	124.24 	526.32 
1243.0 	124.29 	526.32 
1243.5 	124.34 	526.32 
1244.0 	124.39 	526.32 
1244.5 	124.44 	526.32 
1245.0 	124.49 	526.32 
1245.5 	124.54 	526.32 
1246.0 	124.59 	526.32 
1246.5 	124.64 	526.32 
1247.0 	124.69 	526.99 
1247.5 	124.74 	526.99 
1248.0 	124.79 	526.99 
1248.5 	124.84 	526.32 
1249.0 	124.89 	526.99 
1249.5 	124.94 	526.99 
1250.0 	124.99 	526.99 
1250.5 	125.04 	526.99 
1251.0 	125.09 	526.99 
1251.5 	125.14 	526.99 
1252.0 	125.19 	526.99 
1252.5 	125.24 	526.99 
1253.0 	125.29 	527.67 
1253.5 	125.34 	527.67 
1254.0 	125.39 	527.67 
1254.5 	125.44 	527.67 
1255.0 	125.49 	527.67 
1255.5 	125.54 	527.67 
1256.0 	125.59 	527.67 
1256.5 	125.64 	527.67 
1257.0 	125.69 	527.67 
1257.5 	125.74 	527.67 
1258.0 	125.79 	527.67 
1258.5 	125.84 	527.67 
1259.0 	125.89 	527.67 
1259.5 	125.94 	528.34 
1260.0 	125.99 	527.67 
1260.5 	126.04 	527.67 
1261.0 	126.09 	528.34 
1261.5 	126.14 	528.34 
1262.0 	126.19 	528.34 
1262.5 	126.24 	528.34 
1263.0 	126.29 	528.34 
1263.5 	126.34 	528.34 
1264.0 	126.39 	528.34 
1264.5 	126.44 	528.34 
1265.0 	126.49 	528.34 
1265.5 	126.54 	528.34 
1266.0 	126.59 	528.34 
1266.5 	126.64 	528.34 
1267.0 	126.69 	528.34 
1267.5 	126.74 	528.34 
1268.0 	126.79 	528.34 
1268.5 	126.84 	528.34 
1269.0 	126.89 	528.34 
1269.5 	126.94 	529.02 
1270.0 	126.99 	529.02 
1270.5 	127.04 	529.02 
1271.0 	127.09 	528.34 
1271.5 	127.14 	528.34 
1272.0 	127.19 	529.02 
1272.5 	127.24 	529.02 
1273.0 	127.29 	528.34 
1273.5 	127.34 	529.02 
1274.0 	127.39 	529.02 
1274.5 	127.44 	529.02 
1275.0 	127.49 	529.02 
1275.5 	127.54 	529.02 
1276.0 	127.59 	529.02 
1276.5 	127.64 	529.02 
1277.0 	127.69 	529.02 
1277.5 	127.74 	529.02 
1278.0 	127.79 	529.02 
1278.5 	127.84 	529.69 
1279.0 	127.89 	529.02 
1279.5 	127.94 	529.69 
1280.0 	127.99 	529.69 
1280.5 	128.04 	529.69 
1281.0 	128.09 	529.69 
1281.5 	128.14 	529.69 
1282.0 	128.19 	529.69 
1282.5 	128.24 	529.69 
1283.0 	128.29 	529.69 
1283.5 	128.34 	529.69 
1284.0 	128.39 	529.69 
1284.5 	128.44 	529.69 
1285.0 	128.49 	529.69 
1285.5 	128.54 	529.69 
1286.0 	128.59 	529.69 
1286.5 	128.64 	529.69 
1287.0 	128.69 	529.69 
1287.5 	128.74 	530.37 
1288.0 	128.79 	529.69 
1288.5 	128.84 	529.69 
1289.0 	128.89 	530.37 
1289.5 	128.94 	530.37 
1290.0 	128.99 	530.37 
1290.5 	129.04 	530.37 
1291.0 	129.09 	530.37 
1291.5 	129.14 	530.37 
1292.0 	129.19 	530.37 
1292.5 	129.24 	530.37 
1293.0 	129.29 	531.05 
1293.5 	129.34 	530.37 
1294.0 	129.39 	530.37 
1294.5 	129.44 	530.37 
1295.0 	129.49 	530.37 
1295.5 	129.54 	531.05 
1296.0 	129.59 	531.05 
1296.5 	129.64 	530.37 
1297.0 	129.69 	531.05 
1297.5 	129.74 	530.37 
1298.0 	129.79 	531.05 
1298.5 	129.84 	530.37 
1299.0 	129.89 	531.05 
1299.5 	129.94 	531.05 
1300.0 	129.99 	531.05 
1300.5 	130.04 	531.05 
1301.0 	130.09 	531.05 
1301.5 	130.14 	531.05 
1302.0 	130.19 	531.05 
1302.5 	130.24 	531.05 
1303.0 	130.29 	531.05 
1303.5 	130.34 	531.05 
1304.0 	130.39 	531.05 
1304.5 	130.44 	531.05 
1305.0 	130.49 	531.05 
1305.5 	130.54 	531.05 
1306.0 	130.59 	531.05 
1306.5 	130.64 	531.05 
1307.0 	130.69 	531.05 
1307.5 	130.74 	531.72 
1308.0 	130.79 	531.05 
1308.5 	130.84 	531.72 
1309.0 	130.89 	531.72 
1309.5 	130.94 	531.05 
1310.0 	130.99 	531.72 
1310.5 	131.04 	531.72 
1311.0 	131.09 	531.72 
1311.5 	131.14 	531.72 
1312.0 	131.19 	531.05 
1312.5 	131.24 	531.72 
1313.0 	131.29 	531.72 
1313.5 	131.34 	531.72 
1314.0 	131.39 	531.72 
1314.5 	131.44 	531.72 
1315.0 	131.49 	531.72 
1315.5 	131.54 	531.72 
1316.0 	131.59 	531.72 
1316.5 	131.64 	532.40 
1317.0 	131.69 	532.40 
1317.5 	131.74 	531.72 
1318.0 	131.79 	531.72 
1318.5 	131.84 	532.40 
1319.0 	131.89 	531.72 
1319.5 	131.94 	531.72 
1320.0 	131.99 	532.40 
1320.5 	132.04 	532.40 
1321.0 	132.09 	532.40 
1321.5 	132.14 	532.40 
1322.0 	132.19 	532.40 
1322.5 	132.24 	532.40 
1323.0 	132.29 	532.40 
1323.5 	132.34 	532.40 
1324.0 	132.39 	532.40 
1324.5 	132.44 	532.40 
1325.0 	132.49 	532.40 
1325.5 	132.54 	532.40 
1326.0 	132.59 	532.40 
1326.5 	132.64 	532.40 
1327.0 	132.69 	532.40 
1327.5 	132.74 	532.40 
1328.0 	132.79 	533.07 
1328.5 	132.84 	532.40 
1329.0 	132.89 	533.07 
1329.5 	132.94 	533.07 
1330.0 	132.99 	532.40 
1330.5 	133.04 	533.07 
1331.0 	133.09 	533.07 
1331.5 	133.14 	533.07 
1332.0 	133.19 	533.07 
1332.5 	133.24 	533.07 
1333.0 	133.29 	533.07 
1333.5 	133.34 	533.07 
1334.0 	133.39 	532.40 
1334.5 	133.44 	533.07 
1335.0 	133.49 	533.07 
1335.5 	133.54 	533.07 
1336.0 	133.59 	533.07 
1336.5 	133.64 	533.07 
1337.0 	133.69 	533.07 
1337.5 	133.74 	533.07 
1338.0 	133.79 	533.07 
1338.5 	133.84 	533.07 
1339.0 	133.89 	533.07 
1339.5 	133.94 	533.07 
1340.0 	133.99 	533.07 
1340.5 	134.04 	533.07 
1341.0 	134.09 	533.07 
1341.5 	134.14 	533.07 
1342.0 	134.19 	533.07 
1342.5 	134.24 	533.07 
1343.0 	134.29 	533.07 
1343.5 	134.34 	533.75 
1344.0 	134.39 	533.07 
1344.5 	134.44 	533.75 
1345.0 	134.49 	533.07 
1345.5 	134.54 	533.07 
1346.0 	134.59 	533.07 
1346.5 	134.64 	533.75 
1347.0 	134.69 	533.75 
1347.5 	134.74 	533.75 
1348.0 	134.79 	533.75 
1348.5 	134.84 	533.07 
1349.0 	134.89 	533.07 
1349.5 	134.94 	533.07 
1350.0 	134.99 	533.75 
1350.5 	135.04 	533.75 
1351.0 	135.09 	533.75 
1351.5 	135.14 	533.75 
1352.0 	135.19 	533.75 
1352.5 	135.24 	533.07 
1353.0 	135.29 	533.75 
1353.5 	135.34 	533.75 
1354.0 	135.39 	533.07 
1354.5 	135.44 	533.75 
1355.0 	135.49 	533.75 
1355.5 	135.54 	533.75 
1356.0 	135.59 	533.75 
1356.5 	135.64 	533.75 
1357.0 	135.69 	533.75 
1357.5 	135.74 	533.75 
1358.0 	135.79 	533.75 
1358.5 	135.84 	533.75 
1359.0 	135.89 	533.75 
1359.5 	135.94 	533.75 
1360.0 	135.99 	533.75 
1360.5 	136.04 	534.42 
1361.0 	136.09 	533.75 
1361.5 	136.14 	533.75 
1362.0 	136.19 	533.75 
1362.5 	136.24 	533.75 
1363.0 	136.29 	533.75 
1363.5 	136.34 	533.75 
1364.0 	136.39 	533.75 
1364.5 	136.44 	534.42 
1365.0 	136.49 	534.42 
1365.5 	136.54 	533.75 
1366.0 	136.59 	533.75 
1366.5 	136.64 	534.42 
1367.0 	136.69 	533.75 
1367.5 	136.74 	533.75 
1368.0 	136.79 	533.75 
1368.5 	136.84 	533.75 
1369.0 	136.89 	533.75 
1369.5 	136.94 	533.75 
1370.0 	136.99 	534.42 
1370.5 	137.04 	534.42 
1371.0 	137.09 	534.42 
1371.5 	137.14 	534.42 
1372.0 	137.19 	534.42 
1372.5 	137.24 	534.42 
1373.0 	137.29 	534.42 
1373.5 	137.34 	534.42 
1374.0 	137.39 	534.42 
1374.5 	137.44 	534.42 
1375.0 	137.49 	533.75 
1375.5 	137.54 	534.42 
1376.0 	137.59 	534.42 
1376.5 	137.64 	533.75 
1377.0 	137.69 	533.75 
1377.5 	137.74 	533.75 
1378.0 	137.79 	533.75 
1378.5 	137.84 	533.75 
1379.0 	137.89 	533.75 
1379.5 	137.94 	534.42 
1380.0 	137.99 	533.75 
1380.5 	138.04 	533.75 
1381.0 	138.09 	533.75 
1381.5 	138.14 	533.75 
1382.0 	138.19 	533.75 
1382.5 	138.24 	533.75 
1383.0 	138.29 	533.75 
1383.5 	138.34 	533.75 
1384.0 	138.39 	533.75 
1384.5 	138.44 	534.42 
1385.0 	138.49 	534.42 
1385.5 	138.54 	533.75 
1386.0 	138.59 	533.75 
1386.5 	138.64 	533.75 
1387.0 	138.69 	533.75 
1387.5 	138.74 	533.75 
1388.0 	138.79 	533.75 
1388.5 	138.84 	533.75 
1389.0 	138.89 	534.42 
1389.5 	138.94 	533.75 
1390.0 	138.99 	533.75 
1390.5 	139.04 	533.75 
1391.0 	139.09 	533.75 
1391.5 	139.14 	533.75 
1392.0 	139.19 	533.75 
1392.5 	139.24 	533.75 
1393.0 	139.29 	533.75 
1393.5 	139.34 	533.75 
1394.0 	139.39 	533.75 
1394.5 	139.44 	533.75 
1395.0 	139.49 	533.75 
1395.5 	139.54 	533.75 
1396.0 	139.59 	533.75 
1396.5 	139.64 	533.75 
1397.0 	139.69 	533.75 
1397.5 	139.74 	533.75 
1398.0 	139.79 	533.75 
1398.5 	139.84 	533.75 
1399.0 	139.89 	533.75 
1399.5 	139.94 	533.75 
1400.0 	139.99 	533.75 
1400.5 	140.04 	533.75 
1401.0 	140.09 	533.75 
1401.5 	140.14 	533.75 
1402.0 	140.19 	533.75 
1402.5 	140.24 	533.75 
1403.0 	140.29 	533.07 
1403.5 	140.34 	533.75 
1404.0 	140.39 	533.75 
1404.5 	140.44 	533.75 
1405.0 	140.49 	533.07 
1405.5 	140.54 	533.75 
1406.0 	140.59 	533.75 
1406.5 	140.64 	533.07 
1407.0 	140.69 	533.75 
1407.5 	140.74 	533.07 
1408.0 	140.79 	533.75 
1408.5 	140.84 	533.07 
1409.0 	140.89 	533.07 
1409.5 	140.94 	533.07 
1410.0 	140.99 	533.75 
1410.5 	141.04 	533.07 
1411.0 	141.09 	533.07 
1411.5 	141.14 	533.75 
1412.0 	141.19 	533.75 
1412.5 	141.24 	533.07 
1413.0 	141.29 	533.07 
1413.5 	141.34 	533.07 
1414.0 	141.39 	533.07 
1414.5 	141.44 	533.07 
1415.0 	141.49 	533.07 
1415.5 	141.54 	533.07 
1416.0 	141.59 	533.07 
1416.5 	141.64 	533.07 
1417.0 	141.69 	533.07 
1417.5 	141.74 	533.07 
1418.0 	141.79 	533.07 
1418.5 	141.84 	533.07 
1419.0 	141.89 	533.07 
1419.5 	141.94 	533.07 
1420.0 	141.99 	533.07 
1420.5 	142.04 	533.07 
1421.0 	142.09 	533.07 
1421.5 	142.14 	533.07 
1422.0 	142.19 	533.07 
1422.5 	142.24 	532.40 
1423.0 	142.29 	533.07 
1423.5 	142.34 	533.07 
1424.0 	142.39 	532.40 
1424.5 	142.44 	532.40 
1425.0 	142.49 	533.07 
1425.5 	142.54 	532.40 
1426.0 	142.59 	533.07 
1426.5 	142.64 	532.40 
1427.0 	142.69 	532.40 
1427.5 	142.74 	532.40 
1428.0 	142.79 	532.40 
1428.5 	142.84 	533.07 
1429.0 	142.89 	533.07 
1429.5 	142.94 	533.07 
1430.0 	142.99 	533.07 
1430.5 	143.04 	532.40 
1431.0 	143.09 	532.40 
1431.5 	143.14 	532.40 
1432.0 	143.19 	532.40 
1432.5 	143.24 	532.40 
1433.0 	143.29 	532.40 
1433.5 	143.34 	532.40 
1434.0 	143.39 	532.40 
1434.5 	143.44 	532.40 
1435.0 	143.49 	532.40 
1435.5 	143.54 	532.40 
1436.0 	143.59 	532.40 
1436.5 	143.64 	532.40 
1437.0 	143.69 	532.40 
1437.5 	143.74 	532.40 
1438.0 	143.79 	532.40 
1438.5 	143.84 	532.40 
1439.0 	143.89 	532.40 
1439.5 	143.94 	533.07 
1440.0 	143.99 	532.40 
1440.5 	144.04 	532.40 
1441.0 	144.09 	532.40 
1441.5 	144.14 	532.40 
1442.0 	144.19 	532.40 
1442.5 	144.24 	532.40 
1443.0 	144.29 	532.40 
1443.5 	144.34 	532.40 
1444.0 	144.39 	531.72 
1444.5 	144.44 	531.72 
1445.0 	144.49 	532.40 
1445.5 	144.54 	532.40 
1446.0 	144.59 	531.72 
1446.5 	144.64 	531.72 
1447.0 	144.69 	532.40 
1447.5 	144.74 	531.72 
1448.0 	144.79 	531.72 
1448.5 	144.84 	531.72 
1449.0 	144.89 	531.72 
1449.5 	144.94 	532.40 
1450.0 	144.99 	531.72 
1450.5 	145.04 	531.72 
1451.0 	145.09 	532.40 
1451.5 	145.14 	531.72 
1452.0 	145.19 	531.72 
1452.5 	145.24 	531.72 
1453.0 	145.29 	531.72 
1453.5 	145.34 	531.72 
1454.0 	145.39 	531.72 
1454.5 	145.44 	532.40 
1455.0 	145.49 	531.72 
1455.5 	145.54 	531.72 
1456.0 	145.59 	531.72 
1456.5 	145.64 	531.72 
1457.0 	145.69 	531.72 
1457.5 	145.74 	531.72 
1458.0 	145.79 	531.72 
1458.5 	145.84 	531.72 
1459.0 	145.89 	532.40 
1459.5 	145.94 	532.40 
1460.0 	145.99 	531.72 
1460.5 	146.04 	531.72 
1461.0 	146.09 	531.72 
1461.5 	146.14 	532.40 
1462.0 	146.19 	532.40 
1462.5 	146.24 	531.72 
1463.0 	146.29 	532.40 
1463.5 	146.34 	531.72 
1464.0 	146.39 	532.40 
1464.5 	146.44 	531.72 
1465.0 	146.49 	531.72 
1465.5 	146.54 	532.40 
1466.0 	146.59 	531.72 
1466.5 	146.64 	532.40 
1467.0 	146.69 	531.72 
1467.5 	146.74 	532.40 
1468.0 	146.79 	531.72 
1468.5 	146.84 	532.40 
1469.0 	146.89 	531.72 
1469.5 	146.94 	531.72 
1470.0 	146.99 	531.72 
1470.5 	147.04 	531.72 
1471.0 	147.09 	531.72 
1471.5 	147.14 	531.72 
1472.0 	147.19 	532.40 
1472.5 	147.24 	531.72 
1473.0 	147.29 	531.72 
1473.5 	147.34 	532.40 
1474.0 	147.39 	531.72 
1474.5 	147.44 	532.40 
1475.0 	147.49 	532.40 
1475.5 	147.54 	531.72 
1476.0 	147.59 	531.72 
1476.5 	147.64 	531.72 
1477.0 	147.69 	532.40 
1477.5 	147.74 	531.72 
1478.0 	147.79 	531.72 
1478.5 	147.84 	531.72 
1479.0 	147.89 	531.72 
1479.5 	147.94 	532.40 
1480.0 	147.99 	531.72 
1480.5 	148.04 	531.72 
1481.0 	148.09 	531.72 
1481.5 	148.14 	531.72 
1482.0 	148.19 	531.72 
1482.5 	148.24 	531.72 
1483.0 	148.29 	531.72 
1483.5 	148.34 	531.72 
1484.0 	148.39 	531.72 
1484.5 	148.44 	531.72 
1485.0 	148.49 	531.72 
1485.5 	148.54 	531.72 
1486.0 	148.59 	531.72 
1486.5 	148.64 	531.72 
1487.0 	148.69 	531.72 
1487.5 	148.74 	531.72 
1488.0 	148.79 	531.72 
1488.5 	148.84 	531.72 
1489.0 	148.89 	532.40 
1489.5 	148.94 	531.72 
1490.0 	148.99 	531.72 
1490.5 	149.04 	531.72 
1491.0 	149.09 	531.72 
1491.5 	149.14 	531.72 
1492.0 	149.19 	531.72 
1492.5 	149.24 	531.72 
1493.0 	149.29 	531.72 
1493.5 	149.34 	531.72 
1494.0 	149.39 	531.72 
1494.5 	149.44 	531.72 
1495.0 	149.49 	532.40 
1495.5 	149.54 	531.72 
1496.0 	149.59 	531.72 
1496.5 	149.64 	531.72 
1497.0 	149.69 	531.72 
1497.5 	149.74 	531.72 
1498.0 	149.79 	531.72 
1498.5 	149.84 	531.72 
1499.0 	149.89 	531.72 
1499.5 	149.94 	531.72 
1500.0 	149.99 	532.40 
1500.5 	150.04 	532.40 
1501.0 	150.09 	531.72 
1501.5 	150.14 	531.72 
1502.0 	150.19 	531.72 
1502.5 	150.24 	532.40 
1503.0 	150.29 	531.72 
1503.5 	150.34 	531.72 
1504.0 	150.39 	532.40 
1504.5 	150.44 	531.72 
1505.0 	150.49 	532.40 
1505.5 	150.54 	531.72 
1506.0 	150.59 	532.40 
1506.5 	150.64 	532.40 
1507.0 	150.69 	531.72 
1507.5 	150.74 	532.40 
1508.0 	150.79 	531.72 
1508.5 	150.84 	531.72 
1509.0 	150.89 	531.72 
1509.5 	150.94 	531.72 
1510.0 	150.99 	532.40 
1510.5 	151.04 	532.40 
1511.0 	151.09 	531.72 
1511.5 	151.14 	531.72 
1512.0 	151.19 	532.40 
1512.5 	151.24 	532.40 
1513.0 	151.29 	531.72 
1513.5 	151.34 	532.40 
1514.0 	151.39 	531.72 
1514.5 	151.44 	531.72 
1515.0 	151.49 	532.40 
1515.5 	151.54 	532.40 
1516.0 	151.59 	532.40 
1516.5 	151.64 	532.40 
1517.0 	151.69 	532.40 
1517.5 	151.74 	532.40 
1518.0 	151.79 	532.40 
1518.5 	151.84 	532.40 
1519.0 	151.89 	531.72 
1519.5 	151.94 	532.40 
1520.0 	151.99 	532.40 
1520.5 	152.04 	532.40 
1521.0 	152.09 	532.40 
1521.5 	152.14 	532.40 
1522.0 	152.19 	532.40 
1522.5 	152.24 	532.40 
1523.0 	152.29 	532.40 
1523.5 	152.34 	532.40 
1524.0 	152.39 	532.40 
1524.5 	152.44 	532.40 
1525.0 	152.49 	531.72 
1525.5 	152.54 	532.40 
1526.0 	152.59 	532.40 
1526.5 	152.64 	532.40 
1527.0 	152.69 	532.40 
1527.5 	152.74 	532.40 
1528.0 	152.79 	532.40 
1528.5 	152.84 	532.40 
1529.0 	152.89 	532.40 
1529.5 	152.94 	532.40 
1530.0 	152.99 	532.40 
1530.5 	153.04 	532.40 
1531.0 	153.09 	532.40 
1531.5 	153.14 	532.40 
1532.0 	153.19 	532.40 
1532.5 	153.24 	532.40 
1533.0 	153.29 	532.40 
1533.5 	153.34 	532.40 
1534.0 	153.39 	532.40 
1534.5 	153.44 	532.40 
1535.0 	153.49 	532.40 
1535.5 	153.54 	532.40 
1536.0 	153.59 	532.40 
1536.5 	153.64 	532.40 
1537.0 	153.69 	532.40 
1537.5 	153.74 	532.40 
1538.0 	153.79 	532.40 
1538.5 	153.84 	532.40 
1539.0 	153.89 	532.40 
1539.5 	153.94 	532.40 
1540.0 	153.99 	532.40 
1540.5 	154.04 	532.40 
1541.0 	154.09 	532.40 
1541.5 	154.14 	532.40 
1542.0 	154.19 	532.40 
1542.5 	154.24 	532.40 
1543.0 	154.29 	532.40 
1543.5 	154.34 	532.40 
1544.0 	154.39 	532.40 
1544.5 	154.44 	532.40 
1545.0 	154.49 	532.40 
1545.5 	154.54 	532.40 
1546.0 	154.59 	532.40 
1546.5 	154.64 	532.40 
1547.0 	154.69 	532.40 
1547.5 	154.74 	532.40 
1548.0 	154.79 	532.40 
1548.5 	154.84 	532.40 
1549.0 	154.89 	532.40 
1549.5 	154.94 	532.40 
1550.0 	154.99 	532.40 
1550.5 	155.04 	532.40 
1551.0 	155.09 	532.40 
1551.5 	155.14 	532.40 
1552.0 	155.19 	532.40 
1552.5 	155.24 	532.40 
1553.0 	155.29 	532.40 
1553.5 	155.34 	532.40 
1554.0 	155.39 	532.40 
1554.5 	155.44 	532.40 
1555.0 	155.49 	532.40 
1555.5 	155.54 	532.40 
1556.0 	155.59 	532.40 
1556.5 	155.64 	532.40 
1557.0 	155.69 	532.40 
1557.5 	155.74 	532.40 
1558.0 	155.79 	532.40 
1558.5 	155.84 	532.40 
1559.0 	155.89 	532.40 
1559.5 	155.94 	532.40 
1560.0 	155.99 	532.40 
1560.5 	156.04 	532.40 
1561.0 	156.09 	532.40 
1561.5 	156.14 	532.40 
1562.0 	156.19 	532.40 
1562.5 	156.24 	532.40 
1563.0 	156.29 	532.40 
1563.5 	156.34 	532.40 
1564.0 	156.39 	532.40 
1564.5 	156.44 	532.40 
1565.0 	156.49 	532.40 
1565.5 	156.54 	532.40 
1566.0 	156.59 	532.40 
1566.5 	156.64 	532.40 
1567.0 	156.69 	532.40 
1567.5 	156.74 	532.40 
